PARENT_GARD,CHILD_GARD
GARD:0009443,GARD:0021569
GARD:0008173,GARD:0021569
GARD:0006724,GARD:0021569
GARD:0006275,GARD:0021569
GARD:0000085,GARD:0021569
GARD:0007011,GARD:0021570
GARD:0005802,GARD:0021570
GARD:0005138,GARD:0021570
GARD:0005121,GARD:0021570
GARD:0000826,GARD:0021570
GARD:0021572,GARD:0021571
GARD:0019209,GARD:0021571
GARD:0019208,GARD:0021571
GARD:0019207,GARD:0021571
GARD:0016673,GARD:0021571
GARD:0006209,GARD:0021571
GARD:0022030,GARD:0021572
GARD:0021573,GARD:0021572
GARD:0021566,GARD:0021572
GARD:0021188,GARD:0021572
GARD:0021187,GARD:0021572
GARD:0021186,GARD:0021572
GARD:0021183,GARD:0021572
GARD:0020573,GARD:0021572
GARD:0020015,GARD:0021572
GARD:0019212,GARD:0021572
GARD:0019211,GARD:0021572
GARD:0019210,GARD:0021572
GARD:0018895,GARD:0021572
GARD:0017093,GARD:0021572
GARD:0010573,GARD:0021572
GARD:0005128,GARD:0021572
GARD:0004638,GARD:0021572
GARD:0004170,GARD:0021572
GARD:0001064,GARD:0021572
GARD:0000216,GARD:0021572
GARD:0021574,GARD:0021573
GARD:0017094,GARD:0021573
GARD:0004116,GARD:0021573
GARD:0018859,GARD:0021574
GARD:0017300,GARD:0021574
GARD:0010056,GARD:0021574
GARD:0008410,GARD:0021574
GARD:0005539,GARD:0021574
GARD:0004718,GARD:0021574
GARD:0004260,GARD:0021574
GARD:0003075,GARD:0021574
GARD:0001578,GARD:0021574
GARD:0001002,GARD:0021574
GARD:0000499,GARD:0021574
GARD:0000498,GARD:0021574
GARD:0000497,GARD:0021574
GARD:0000496,GARD:0021574
GARD:0000494,GARD:0021574
GARD:0000484,GARD:0021574
GARD:0021609,GARD:0021575
GARD:0021577,GARD:0021575
GARD:0021576,GARD:0021575
GARD:0019190,GARD:0021575
GARD:0019189,GARD:0021575
GARD:0019188,GARD:0021575
GARD:0019187,GARD:0021575
GARD:0019186,GARD:0021575
GARD:0019185,GARD:0021575
GARD:0016822,GARD:0021575
GARD:0017717,GARD:0021576
GARD:0016814,GARD:0021576
GARD:0010513,GARD:0021576
GARD:0004133,GARD:0021576
GARD:0016735,GARD:0021577
GARD:0010429,GARD:0021577
GARD:0004222,GARD:0021577
GARD:0003571,GARD:0021577
GARD:0003047,GARD:0021577
GARD:0000994,GARD:0021577
GARD:0016592,GARD:0021578
GARD:0008661,GARD:0021578
GARD:0000140,GARD:0021578
GARD:0021581,GARD:0021582
GARD:0020634,GARD:0021582
GARD:0021595,GARD:0021594
GARD:0018750,GARD:0021594
GARD:0006435,GARD:0021594
GARD:0005447,GARD:0021594
GARD:0004315,GARD:0021594
GARD:0022396,GARD:0021596
GARD:0017918,GARD:0021596
GARD:0017592,GARD:0021596
GARD:0013111,GARD:0021596
GARD:0009818,GARD:0021596
GARD:0007893,GARD:0021596
GARD:0005592,GARD:0021596
GARD:0021602,GARD:0021601
GARD:0020402,GARD:0021601
GARD:0017608,GARD:0021602
GARD:0012541,GARD:0021602
GARD:0022271,GARD:0021603
GARD:0021604,GARD:0021603
GARD:0021599,GARD:0021603
GARD:0017720,GARD:0021603
GARD:0017607,GARD:0021603
GARD:0017606,GARD:0021603
GARD:0017605,GARD:0021603
GARD:0017539,GARD:0021603
GARD:0017519,GARD:0021603
GARD:0012544,GARD:0021603
GARD:0012541,GARD:0021603
GARD:0012540,GARD:0021603
GARD:0012539,GARD:0021603
GARD:0012538,GARD:0021603
GARD:0012535,GARD:0021603
GARD:0012533,GARD:0021603
GARD:0012417,GARD:0021603
GARD:0012413,GARD:0021603
GARD:0012398,GARD:0021603
GARD:0012397,GARD:0021603
GARD:0012395,GARD:0021603
GARD:0012348,GARD:0021603
GARD:0010944,GARD:0021603
GARD:0010226,GARD:0021603
GARD:0009841,GARD:0021603
GARD:0009834,GARD:0021603
GARD:0009833,GARD:0021603
GARD:0009828,GARD:0021603
GARD:0009679,GARD:0021603
GARD:0009493,GARD:0021603
GARD:0008486,GARD:0021603
GARD:0008422,GARD:0021603
GARD:0002167,GARD:0021603
GARD:0017897,GARD:0021604
GARD:0017836,GARD:0021604
GARD:0017604,GARD:0021604
GARD:0017603,GARD:0021604
GARD:0017602,GARD:0021604
GARD:0012781,GARD:0021604
GARD:0012777,GARD:0021604
GARD:0012416,GARD:0021604
GARD:0012412,GARD:0021604
GARD:0012411,GARD:0021604
GARD:0012409,GARD:0021604
GARD:0012405,GARD:0021604
GARD:0012403,GARD:0021604
GARD:0012401,GARD:0021604
GARD:0012396,GARD:0021604
GARD:0012394,GARD:0021604
GARD:0012059,GARD:0021604
GARD:0010767,GARD:0021604
GARD:0009965,GARD:0021604
GARD:0009842,GARD:0021604
GARD:0009839,GARD:0021604
GARD:0009838,GARD:0021604
GARD:0009837,GARD:0021604
GARD:0009836,GARD:0021604
GARD:0009832,GARD:0021604
GARD:0009831,GARD:0021604
GARD:0009829,GARD:0021604
GARD:0009827,GARD:0021604
GARD:0009826,GARD:0021604
GARD:0006475,GARD:0021604
GARD:0004634,GARD:0021604
GARD:0002599,GARD:0021604
GARD:0001638,GARD:0021604
GARD:0000310,GARD:0021604
GARD:0000156,GARD:0021604
GARD:0012416,GARD:0021605
GARD:0012413,GARD:0021605
GARD:0012412,GARD:0021605
GARD:0012401,GARD:0021605
GARD:0012398,GARD:0021605
GARD:0012394,GARD:0021605
GARD:0010767,GARD:0021605
GARD:0009841,GARD:0021605
GARD:0009839,GARD:0021605
GARD:0009836,GARD:0021605
GARD:0009834,GARD:0021605
GARD:0009830,GARD:0021605
GARD:0009826,GARD:0021605
GARD:0004329,GARD:0021605
GARD:0012538,GARD:0021606
GARD:0012395,GARD:0021606
GARD:0012393,GARD:0021606
GARD:0004329,GARD:0021606
GARD:0017308,GARD:0021607
GARD:0010226,GARD:0021607
GARD:0009842,GARD:0021607
GARD:0009828,GARD:0021607
GARD:0008486,GARD:0021607
GARD:0008422,GARD:0021607
GARD:0000310,GARD:0021607
GARD:0009834,GARD:0021608
GARD:0009830,GARD:0021608
GARD:0009829,GARD:0021608
GARD:0017974,GARD:0021609
GARD:0017584,GARD:0021609
GARD:0017308,GARD:0021609
GARD:0017188,GARD:0021609
GARD:0013169,GARD:0021609
GARD:0012413,GARD:0021609
GARD:0010226,GARD:0021609
GARD:0009991,GARD:0021609
GARD:0009679,GARD:0021609
GARD:0007035,GARD:0021609
GARD:0006798,GARD:0021609
GARD:0004982,GARD:0021609
GARD:0001638,GARD:0021609
GARD:0000169,GARD:0021609
GARD:0012397,GARD:0021610
GARD:0012393,GARD:0021610
GARD:0012059,GARD:0021610
GARD:0010879,GARD:0021610
GARD:0009842,GARD:0021610
GARD:0009832,GARD:0021610
GARD:0009826,GARD:0021610
GARD:0009775,GARD:0021610
GARD:0008486,GARD:0021610
GARD:0004982,GARD:0021610
GARD:0001638,GARD:0021610
GARD:0000310,GARD:0021610
GARD:0012409,GARD:0021611
GARD:0009834,GARD:0021611
GARD:0008486,GARD:0021611
GARD:0012394,GARD:0021612
GARD:0010226,GARD:0021612
GARD:0009679,GARD:0021612
GARD:0000310,GARD:0021612
GARD:0021635,GARD:0021613
GARD:0021634,GARD:0021613
GARD:0009453,GARD:0021613
GARD:0006729,GARD:0021613
GARD:0000195,GARD:0021613
GARD:0022145,GARD:0021614
GARD:0018908,GARD:0021614
GARD:0017161,GARD:0021614
GARD:0016728,GARD:0021614
GARD:0013641,GARD:0021614
GARD:0008338,GARD:0021614
GARD:0006626,GARD:0021614
GARD:0005467,GARD:0021614
GARD:0003020,GARD:0021614
GARD:0000676,GARD:0021614
GARD:0022456,GARD:0021615
GARD:0012510,GARD:0021615
GARD:0012505,GARD:0021615
GARD:0007207,GARD:0021615
GARD:0007206,GARD:0021615
GARD:0006844,GARD:0021615
GARD:0006426,GARD:0021615
GARD:0006400,GARD:0021615
GARD:0005061,GARD:0021615
GARD:0003230,GARD:0021615
GARD:0002443,GARD:0021615
GARD:0002442,GARD:0021615
GARD:0022076,GARD:0021616
GARD:0008407,GARD:0021616
GARD:0001443,GARD:0021616
GARD:0000457,GARD:0021616
GARD:0000456,GARD:0021616
GARD:0020630,GARD:0021617
GARD:0017591,GARD:0021617
GARD:0017383,GARD:0021618
GARD:0009630,GARD:0021618
GARD:0002027,GARD:0021618
GARD:0017617,GARD:0021622
GARD:0022359,GARD:0021628
GARD:0021739,GARD:0021628
GARD:0021597,GARD:0021628
GARD:0017958,GARD:0021628
GARD:0017950,GARD:0021628
GARD:0017582,GARD:0021628
GARD:0013594,GARD:0021628
GARD:0013488,GARD:0021628
GARD:0012568,GARD:0021628
GARD:0012144,GARD:0021628
GARD:0010539,GARD:0021628
GARD:0010533,GARD:0021628
GARD:0010484,GARD:0021628
GARD:0009628,GARD:0021628
GARD:0007139,GARD:0021628
GARD:0021596,GARD:0021630
GARD:0019985,GARD:0021630
GARD:0019432,GARD:0021630
GARD:0017696,GARD:0021636
GARD:0017641,GARD:0021636
GARD:0017549,GARD:0021636
GARD:0013316,GARD:0021641
GARD:0020126,GARD:0021641
GARD:0021642,GARD:0021641
GARD:0021648,GARD:0021643
GARD:0021647,GARD:0021643
GARD:0021646,GARD:0021643
GARD:0021645,GARD:0021643
GARD:0021644,GARD:0021643
GARD:0021625,GARD:0021643
GARD:0021654,GARD:0021650
GARD:0020467,GARD:0021650
GARD:0018816,GARD:0021650
GARD:0017100,GARD:0021650
GARD:0010411,GARD:0021650
GARD:0009330,GARD:0021650
GARD:0022283,GARD:0021657
GARD:0022138,GARD:0021657
GARD:0021860,GARD:0021657
GARD:0021666,GARD:0021657
GARD:0021658,GARD:0021657
GARD:0012704,GARD:0021657
GARD:0012703,GARD:0021657
GARD:0004133,GARD:0021657
GARD:0021664,GARD:0021658
GARD:0021659,GARD:0021658
GARD:0021663,GARD:0021659
GARD:0021662,GARD:0021659
GARD:0021661,GARD:0021659
GARD:0021660,GARD:0021659
GARD:0020515,GARD:0021662
GARD:0008614,GARD:0021662
GARD:0002443,GARD:0021662
GARD:0002441,GARD:0021662
GARD:0021665,GARD:0021664
GARD:0010914,GARD:0021664
GARD:0021669,GARD:0021667
GARD:0021668,GARD:0021667
GARD:0004133,GARD:0021667
GARD:0021662,GARD:0021668
GARD:0010914,GARD:0021668
GARD:0007610,GARD:0021669
GARD:0004131,GARD:0021669
GARD:0021672,GARD:0021670
GARD:0021671,GARD:0021670
GARD:0020135,GARD:0021670
GARD:0017634,GARD:0021670
GARD:0004508,GARD:0021670
GARD:0000365,GARD:0021670
GARD:0021474,GARD:0021671
GARD:0019700,GARD:0021671
GARD:0019699,GARD:0021671
GARD:0012665,GARD:0021671
GARD:0010824,GARD:0021671
GARD:0001469,GARD:0021671
GARD:0020233,GARD:0021672
GARD:0006818,GARD:0021672
GARD:0005803,GARD:0021672
GARD:0005680,GARD:0021672
GARD:0005659,GARD:0021672
GARD:0003244,GARD:0021672
GARD:0021674,GARD:0021673
GARD:0019445,GARD:0021673
GARD:0021676,GARD:0021674
GARD:0021675,GARD:0021674
GARD:0012109,GARD:0021674
GARD:0016574,GARD:0021675
GARD:0012513,GARD:0021675
GARD:0017277,GARD:0021676
GARD:0011911,GARD:0021676
GARD:0004484,GARD:0021676
GARD:0010413,GARD:0021677
GARD:0008435,GARD:0021677
GARD:0008378,GARD:0021677
GARD:0007827,GARD:0021677
GARD:0006886,GARD:0021677
GARD:0006233,GARD:0021677
GARD:0000341,GARD:0021677
GARD:0021682,GARD:0021678
GARD:0021681,GARD:0021678
GARD:0021679,GARD:0021678
GARD:0017634,GARD:0021678
GARD:0016548,GARD:0021678
GARD:0005725,GARD:0021678
GARD:0004508,GARD:0021678
GARD:0000365,GARD:0021678
GARD:0021680,GARD:0021679
GARD:0020643,GARD:0021679
GARD:0020220,GARD:0021679
GARD:0021641,GARD:0021680
GARD:0006866,GARD:0021680
GARD:0005575,GARD:0021680
GARD:0000029,GARD:0021680
GARD:0019700,GARD:0021681
GARD:0019699,GARD:0021681
GARD:0012665,GARD:0021681
GARD:0005659,GARD:0021681
GARD:0001469,GARD:0021681
GARD:0001465,GARD:0021681
GARD:0019345,GARD:0021682
GARD:0018008,GARD:0021682
GARD:0013639,GARD:0021682
GARD:0009904,GARD:0021682
GARD:0008466,GARD:0021682
GARD:0007754,GARD:0021682
GARD:0007611,GARD:0021682
GARD:0005672,GARD:0021682
GARD:0003008,GARD:0021682
GARD:0017760,GARD:0021683
GARD:0017211,GARD:0021683
GARD:0016585,GARD:0021683
GARD:0007831,GARD:0021683
GARD:0005671,GARD:0021683
GARD:0002542,GARD:0021683
GARD:0020186,GARD:0021684
GARD:0020185,GARD:0021684
GARD:0020180,GARD:0021684
GARD:0005445,GARD:0021684
GARD:0001859,GARD:0021684
GARD:0021688,GARD:0021685
GARD:0021686,GARD:0021685
GARD:0021673,GARD:0021685
GARD:0021687,GARD:0021686
GARD:0021672,GARD:0021686
GARD:0020135,GARD:0021686
GARD:0017634,GARD:0021686
GARD:0000365,GARD:0021686
GARD:0021474,GARD:0021687
GARD:0012665,GARD:0021687
GARD:0010824,GARD:0021687
GARD:0001469,GARD:0021687
GARD:0021689,GARD:0021688
GARD:0005461,GARD:0021688
GARD:0010413,GARD:0021689
GARD:0008435,GARD:0021689
GARD:0008378,GARD:0021689
GARD:0006233,GARD:0021689
GARD:0000341,GARD:0021689
GARD:0021718,GARD:0021690
GARD:0021694,GARD:0021690
GARD:0021691,GARD:0021690
GARD:0021683,GARD:0021690
GARD:0021693,GARD:0021691
GARD:0021692,GARD:0021691
GARD:0021679,GARD:0021691
GARD:0017634,GARD:0021691
GARD:0016548,GARD:0021691
GARD:0010128,GARD:0021691
GARD:0000365,GARD:0021691
GARD:0012665,GARD:0021692
GARD:0005659,GARD:0021692
GARD:0001469,GARD:0021692
GARD:0001465,GARD:0021692
GARD:0019345,GARD:0021693
GARD:0018008,GARD:0021693
GARD:0013639,GARD:0021693
GARD:0009904,GARD:0021693
GARD:0007754,GARD:0021693
GARD:0005672,GARD:0021693
GARD:0003008,GARD:0021693
GARD:0005445,GARD:0021694
GARD:0022437,GARD:0021708
GARD:0022435,GARD:0021708
GARD:0016983,GARD:0021708
GARD:0001611,GARD:0021708
GARD:0019066,GARD:0021709
GARD:0007615,GARD:0021709
GARD:0007321,GARD:0021709
GARD:0021735,GARD:0021714
GARD:0021715,GARD:0021714
GARD:0009142,GARD:0021714
GARD:0017887,GARD:0021718
GARD:0017675,GARD:0021718
GARD:0017678,GARD:0021719
GARD:0017677,GARD:0021719
GARD:0017313,GARD:0021719
GARD:0021723,GARD:0021724
GARD:0016957,GARD:0021724
GARD:0008521,GARD:0021724
GARD:0021726,GARD:0021725
GARD:0019209,GARD:0021725
GARD:0019208,GARD:0021725
GARD:0019207,GARD:0021725
GARD:0016673,GARD:0021725
GARD:0006209,GARD:0021725
GARD:0022030,GARD:0021726
GARD:0021727,GARD:0021726
GARD:0021573,GARD:0021726
GARD:0021566,GARD:0021726
GARD:0021188,GARD:0021726
GARD:0021187,GARD:0021726
GARD:0021183,GARD:0021726
GARD:0020573,GARD:0021726
GARD:0020015,GARD:0021726
GARD:0019212,GARD:0021726
GARD:0019211,GARD:0021726
GARD:0019210,GARD:0021726
GARD:0018895,GARD:0021726
GARD:0017093,GARD:0021726
GARD:0010573,GARD:0021726
GARD:0004638,GARD:0021726
GARD:0004170,GARD:0021726
GARD:0022071,GARD:0021727
GARD:0021487,GARD:0021727
GARD:0017889,GARD:0021727
GARD:0017180,GARD:0021727
GARD:0017139,GARD:0021727
GARD:0016686,GARD:0021727
GARD:0016611,GARD:0021727
GARD:0016593,GARD:0021727
GARD:0010354,GARD:0021727
GARD:0010109,GARD:0021727
GARD:0009879,GARD:0021727
GARD:0009212,GARD:0021727
GARD:0009182,GARD:0021727
GARD:0008309,GARD:0021727
GARD:0007387,GARD:0021727
GARD:0006666,GARD:0021727
GARD:0006571,GARD:0021727
GARD:0006425,GARD:0021727
GARD:0005739,GARD:0021727
GARD:0005398,GARD:0021727
GARD:0005210,GARD:0021727
GARD:0005116,GARD:0021727
GARD:0004967,GARD:0021727
GARD:0004963,GARD:0021727
GARD:0004637,GARD:0021727
GARD:0004633,GARD:0021727
GARD:0004323,GARD:0021727
GARD:0004065,GARD:0021727
GARD:0003707,GARD:0021727
GARD:0003523,GARD:0021727
GARD:0003051,GARD:0021727
GARD:0002750,GARD:0021727
GARD:0002622,GARD:0021727
GARD:0002613,GARD:0021727
GARD:0002410,GARD:0021727
GARD:0002285,GARD:0021727
GARD:0002229,GARD:0021727
GARD:0001555,GARD:0021727
GARD:0001369,GARD:0021727
GARD:0001068,GARD:0021727
GARD:0000748,GARD:0021727
GARD:0000386,GARD:0021727
GARD:0000384,GARD:0021727
GARD:0000269,GARD:0021727
GARD:0000224,GARD:0021727
GARD:0000118,GARD:0021727
GARD:0000068,GARD:0021727
GARD:0000061,GARD:0021727
GARD:0022370,GARD:0021728
GARD:0021862,GARD:0021728
GARD:0021727,GARD:0021728
GARD:0021188,GARD:0021728
GARD:0021187,GARD:0021728
GARD:0020573,GARD:0021728
GARD:0019870,GARD:0021728
GARD:0019212,GARD:0021728
GARD:0018895,GARD:0021728
GARD:0017823,GARD:0021728
GARD:0017093,GARD:0021728
GARD:0005199,GARD:0021728
GARD:0002597,GARD:0021728
GARD:0002593,GARD:0021728
GARD:0001069,GARD:0021728
GARD:0019064,GARD:0021729
GARD:0003931,GARD:0021729
GARD:0021725,GARD:0021730
GARD:0021567,GARD:0021730
GARD:0019970,GARD:0021740
GARD:0017663,GARD:0021740
GARD:0016974,GARD:0021740
GARD:0012642,GARD:0021740
GARD:0020094,GARD:0021748
GARD:0017761,GARD:0021748
GARD:0017692,GARD:0021748
GARD:0017422,GARD:0021748
GARD:0016908,GARD:0021748
GARD:0016582,GARD:0021748
GARD:0005818,GARD:0021748
GARD:0005791,GARD:0021748
GARD:0002419,GARD:0021748
GARD:0000701,GARD:0021748
GARD:0012491,GARD:0021753
GARD:0004528,GARD:0021753
GARD:0016909,GARD:0021754
GARD:0010664,GARD:0021754
GARD:0010428,GARD:0021754
GARD:0008610,GARD:0021754
GARD:0008535,GARD:0021754
GARD:0006657,GARD:0021754
GARD:0006205,GARD:0021754
GARD:0021759,GARD:0021757
GARD:0021758,GARD:0021757
GARD:0021743,GARD:0021757
GARD:0021362,GARD:0021757
GARD:0018822,GARD:0021757
GARD:0017416,GARD:0021758
GARD:0010900,GARD:0021758
GARD:0021794,GARD:0021760
GARD:0021761,GARD:0021760
GARD:0009809,GARD:0021760
GARD:0019852,GARD:0021761
GARD:0008598,GARD:0021761
GARD:0021764,GARD:0021763
GARD:0019851,GARD:0021763
GARD:0019753,GARD:0021765
GARD:0019752,GARD:0021765
GARD:0019751,GARD:0021765
GARD:0021629,GARD:0021766
GARD:0019754,GARD:0021766
GARD:0021768,GARD:0021767
GARD:0019755,GARD:0021767
GARD:0021770,GARD:0021769
GARD:0019756,GARD:0021769
GARD:0021772,GARD:0021771
GARD:0019757,GARD:0021771
GARD:0021774,GARD:0021772
GARD:0021773,GARD:0021772
GARD:0022331,GARD:0021775
GARD:0022052,GARD:0021775
GARD:0020511,GARD:0021775
GARD:0004210,GARD:0021775
GARD:0004204,GARD:0021775
GARD:0017708,GARD:0021784
GARD:0021786,GARD:0021785
GARD:0019760,GARD:0021785
GARD:0022200,GARD:0021786
GARD:0021790,GARD:0021786
GARD:0021789,GARD:0021786
GARD:0021788,GARD:0021786
GARD:0021787,GARD:0021786
GARD:0021704,GARD:0021786
GARD:0016773,GARD:0021786
GARD:0009304,GARD:0021786
GARD:0021899,GARD:0021793
GARD:0019847,GARD:0021793
GARD:0016901,GARD:0021793
GARD:0008533,GARD:0021793
GARD:0003830,GARD:0021793
GARD:0003829,GARD:0021793
GARD:0021765,GARD:0021794
GARD:0021763,GARD:0021794
GARD:0022318,GARD:0021795
GARD:0017732,GARD:0021795
GARD:0017711,GARD:0021795
GARD:0010313,GARD:0021796
GARD:0007608,GARD:0021796
GARD:0017842,GARD:0021797
GARD:0017712,GARD:0021797
GARD:0017479,GARD:0021797
GARD:0017474,GARD:0021797
GARD:0015027,GARD:0021801
GARD:0010153,GARD:0021801
GARD:0016909,GARD:0021802
GARD:0008610,GARD:0021802
GARD:0008535,GARD:0021802
GARD:0006205,GARD:0021802
GARD:0017697,GARD:0021803
GARD:0009795,GARD:0021803
GARD:0005595,GARD:0021803
GARD:0005231,GARD:0021803
GARD:0021805,GARD:0021804
GARD:0018678,GARD:0021804
GARD:0007479,GARD:0021804
GARD:0007439,GARD:0021804
GARD:0020141,GARD:0021806
GARD:0020119,GARD:0021806
GARD:0016546,GARD:0021807
GARD:0012494,GARD:0021807
GARD:0006995,GARD:0021807
GARD:0020119,GARD:0021808
GARD:0012494,GARD:0021808
GARD:0006995,GARD:0021808
GARD:0021812,GARD:0021809
GARD:0021811,GARD:0021809
GARD:0021810,GARD:0021809
GARD:0019999,GARD:0021809
GARD:0022366,GARD:0021810
GARD:0019882,GARD:0021810
GARD:0017784,GARD:0021810
GARD:0016898,GARD:0021810
GARD:0010595,GARD:0021810
GARD:0010041,GARD:0021810
GARD:0008755,GARD:0021810
GARD:0006848,GARD:0021810
GARD:0004627,GARD:0021810
GARD:0004238,GARD:0021810
GARD:0000884,GARD:0021810
GARD:0016596,GARD:0021811
GARD:0006865,GARD:0021811
GARD:0005509,GARD:0021811
GARD:0005470,GARD:0021811
GARD:0003194,GARD:0021811
GARD:0012008,GARD:0021812
GARD:0010515,GARD:0021812
GARD:0021800,GARD:0021814
GARD:0021799,GARD:0021814
GARD:0021798,GARD:0021814
GARD:0005425,GARD:0021814
GARD:0017733,GARD:0021821
GARD:0021382,GARD:0021829
GARD:0019065,GARD:0021829
GARD:0021833,GARD:0021830
GARD:0021832,GARD:0021830
GARD:0007415,GARD:0021830
GARD:0021747,GARD:0021834
GARD:0017702,GARD:0021834
GARD:0017698,GARD:0021834
GARD:0017511,GARD:0021834
GARD:0000302,GARD:0021834
GARD:0018962,GARD:0021841
GARD:0000418,GARD:0021841
GARD:0022231,GARD:0021845
GARD:0022015,GARD:0021845
GARD:0021990,GARD:0021845
GARD:0021904,GARD:0021845
GARD:0021797,GARD:0021845
GARD:0017983,GARD:0021845
GARD:0017960,GARD:0021845
GARD:0017915,GARD:0021845
GARD:0017911,GARD:0021845
GARD:0017910,GARD:0021845
GARD:0017809,GARD:0021845
GARD:0017774,GARD:0021845
GARD:0017683,GARD:0021845
GARD:0017523,GARD:0021845
GARD:0017143,GARD:0021845
GARD:0013488,GARD:0021845
GARD:0013264,GARD:0021845
GARD:0012903,GARD:0021845
GARD:0012569,GARD:0021845
GARD:0010945,GARD:0021845
GARD:0010810,GARD:0021845
GARD:0010708,GARD:0021845
GARD:0010199,GARD:0021845
GARD:0009993,GARD:0021845
GARD:0009977,GARD:0021845
GARD:0008331,GARD:0021845
GARD:0007898,GARD:0021845
GARD:0007627,GARD:0021845
GARD:0007144,GARD:0021845
GARD:0006844,GARD:0021845
GARD:0005663,GARD:0021845
GARD:0005611,GARD:0021845
GARD:0004927,GARD:0021845
GARD:0004923,GARD:0021845
GARD:0004265,GARD:0021845
GARD:0004264,GARD:0021845
GARD:0003230,GARD:0021845
GARD:0001188,GARD:0021845
GARD:0000400,GARD:0021845
GARD:0000114,GARD:0021845
GARD:0017752,GARD:0021848
GARD:0021053,GARD:0021849
GARD:0010808,GARD:0021849
GARD:0000558,GARD:0021856
GARD:0019176,GARD:0021861
GARD:0016545,GARD:0021861
GARD:0004553,GARD:0021861
GARD:0007652,GARD:0021862
GARD:0006007,GARD:0021862
GARD:0000215,GARD:0021862
GARD:0020697,GARD:0021863
GARD:0018835,GARD:0021863
GARD:0021983,GARD:0021868
GARD:0021869,GARD:0021868
GARD:0021867,GARD:0021868
GARD:0010583,GARD:0021868
GARD:0001280,GARD:0021868
GARD:0021872,GARD:0021873
GARD:0020751,GARD:0021873
GARD:0018647,GARD:0021873
GARD:0017040,GARD:0021873
GARD:0006001,GARD:0021873
GARD:0000654,GARD:0021873
GARD:0021875,GARD:0021876
GARD:0017684,GARD:0021878
GARD:0016610,GARD:0021878
GARD:0007581,GARD:0021878
GARD:0003791,GARD:0021878
GARD:0001903,GARD:0021878
GARD:0010682,GARD:0021900
GARD:0010680,GARD:0021900
GARD:0012823,GARD:0021901
GARD:0012822,GARD:0021901
GARD:0012821,GARD:0021901
GARD:0008334,GARD:0021901
GARD:0021911,GARD:0021910
GARD:0019958,GARD:0021910
GARD:0010890,GARD:0021910
GARD:0021488,GARD:0021913
GARD:0019045,GARD:0021913
GARD:0008338,GARD:0021913
GARD:0021051,GARD:0021914
GARD:0017354,GARD:0021914
GARD:0007706,GARD:0021914
GARD:0006950,GARD:0021914
GARD:0004014,GARD:0021914
GARD:0021912,GARD:0021915
GARD:0013020,GARD:0021915
GARD:0006010,GARD:0021915
GARD:0022003,GARD:0021917
GARD:0021541,GARD:0021917
GARD:0019556,GARD:0021917
GARD:0003012,GARD:0021917
GARD:0017513,GARD:0021919
GARD:0017512,GARD:0021919
GARD:0017050,GARD:0021919
GARD:0016489,GARD:0021919
GARD:0015025,GARD:0021919
GARD:0017099,GARD:0021920
GARD:0017098,GARD:0021920
GARD:0017055,GARD:0021920
GARD:0017054,GARD:0021920
GARD:0004513,GARD:0021920
GARD:0021914,GARD:0021921
GARD:0006626,GARD:0021921
GARD:0003986,GARD:0021921
GARD:0019881,GARD:0021922
GARD:0010939,GARD:0021922
GARD:0007475,GARD:0021922
GARD:0006958,GARD:0021922
GARD:0005887,GARD:0021922
GARD:0003122,GARD:0021922
GARD:0020014,GARD:0021923
GARD:0018908,GARD:0021923
GARD:0008338,GARD:0021923
GARD:0000676,GARD:0021923
GARD:0000425,GARD:0021923
GARD:0016728,GARD:0021924
GARD:0016600,GARD:0021924
GARD:0013641,GARD:0021924
GARD:0005940,GARD:0021924
GARD:0022332,GARD:0021925
GARD:0022279,GARD:0021925
GARD:0022193,GARD:0021925
GARD:0021978,GARD:0021925
GARD:0018654,GARD:0021925
GARD:0018034,GARD:0021925
GARD:0017922,GARD:0021925
GARD:0017110,GARD:0021925
GARD:0017094,GARD:0021925
GARD:0005295,GARD:0021925
GARD:0005158,GARD:0021925
GARD:0004436,GARD:0021925
GARD:0003834,GARD:0021925
GARD:0003788,GARD:0021925
GARD:0003650,GARD:0021925
GARD:0003436,GARD:0021925
GARD:0002462,GARD:0021925
GARD:0002229,GARD:0021925
GARD:0002074,GARD:0021925
GARD:0001876,GARD:0021925
GARD:0000177,GARD:0021925
GARD:0020353,GARD:0021933
GARD:0007122,GARD:0021933
GARD:0006851,GARD:0021933
GARD:0021024,GARD:0021934
GARD:0021023,GARD:0021934
GARD:0021022,GARD:0021934
GARD:0019103,GARD:0021934
GARD:0017297,GARD:0021934
GARD:0013007,GARD:0021934
GARD:0002659,GARD:0021934
GARD:0002641,GARD:0021934
GARD:0002640,GARD:0021934
GARD:0021809,GARD:0021935
GARD:0019346,GARD:0021935
GARD:0009486,GARD:0021935
GARD:0002254,GARD:0021935
GARD:0021936,GARD:0021937
GARD:0018828,GARD:0021937
GARD:0016536,GARD:0021937
GARD:0008433,GARD:0021937
GARD:0008432,GARD:0021937
GARD:0007195,GARD:0021937
GARD:0006964,GARD:0021937
GARD:0003361,GARD:0021937
GARD:0022332,GARD:0021947
GARD:0022193,GARD:0021947
GARD:0021978,GARD:0021947
GARD:0018654,GARD:0021947
GARD:0017922,GARD:0021947
GARD:0017110,GARD:0021947
GARD:0017094,GARD:0021947
GARD:0005295,GARD:0021947
GARD:0005158,GARD:0021947
GARD:0004436,GARD:0021947
GARD:0003834,GARD:0021947
