Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,URL,Genes
0.001078226,6,199,7.039585684,GO:0099504 synaptic vesicle cycle , http://amigo.geneontology.org/amigo/term/GO:0099504, DRD2  BRAF  CDK5  CDK5R1  BACE1  ROCK1
0.001079179,7,283,5.775113579,GO:0061448 connective tissue development , http://amigo.geneontology.org/amigo/term/GO:0061448, DGAT2  SIRT1  MAPK3  CDK4  CTSK  PDGFRB  FGFR3
0.00108235,5,127,9.192109915,GO:0032760 positive regulation of tumor necrosis factor production , http://amigo.geneontology.org/amigo/term/GO:0032760, JAK2  PTAFR  TLR9  STAT3  SYK
0.001103929,6,200,7.004387755,GO:0030324 lung development , http://amigo.geneontology.org/amigo/term/GO:0030324, FLT4  MAPK1  MAPK3  PDGFRB  PDGFRA  FGFR2
0.001119969,5,128,9.120296556,GO:0010811 positive regulation of cell-substrate adhesion , http://amigo.geneontology.org/amigo/term/GO:0010811, JAK2  ROCK1  BRAF  ABL1  TEK
0.001130498,9,483,4.350551401,GO:0002696 positive regulation of leukocyte activation , http://amigo.geneontology.org/amigo/term/GO:0002696, SYK  JAK2  AXL  LCK  TLR9  ABL1  JAK3  PTAFR  SRC
0.001130498,3,28,25.01567055,GO:0002862 negative regulation of inflammatory response to antigenic stimulus , http://amigo.geneontology.org/amigo/term/GO:0002862, NPY5R  SYK  SRC
0.001130498,3,28,25.01567055,GO:0032801 receptor catabolic process , http://amigo.geneontology.org/amigo/term/GO:0032801, CAPN1  LGMN  CDK5
0.001130498,3,28,25.01567055,GO:0042501 serine phosphorylation of STAT protein , http://amigo.geneontology.org/amigo/term/GO:0042501, CDK5  RET  CDK5R1
0.001130498,3,28,25.01567055,GO:0055023 positive regulation of cardiac muscle tissue growth , http://amigo.geneontology.org/amigo/term/GO:0055023, PIM1  CDK1  FGFR2
0.001130498,3,28,25.01567055,GO:0072012 glomerulus vasculature development , http://amigo.geneontology.org/amigo/term/GO:0072012, PDGFRA  PDGFRB  TEK
0.001130498,3,28,25.01567055,GO:2000810 regulation of bicellular tight junction assembly , http://amigo.geneontology.org/amigo/term/GO:2000810, ROCK1  ROCK2  IKBKB
0.00114233,4,70,13.34169096,GO:0030865 cortical cytoskeleton organization , http://amigo.geneontology.org/amigo/term/GO:0030865, ROCK1  ROCK2  CDK5  IKBKB
0.001182419,6,203,6.900874636,GO:0032872 regulation of stress-activated MAPK cascade , http://amigo.geneontology.org/amigo/term/GO:0032872, TLR9  TNIK  MAPK1  MAPK3  FLT4  EGFR
0.001202449,4,71,13.15377982,GO:0015909 long-chain fatty acid transport , http://amigo.geneontology.org/amigo/term/GO:0015909, DRD2  DRD3  SYK  CPT1A
0.001202449,4,71,13.15377982,GO:0046579 positive regulation of Ras protein signal transduction , http://amigo.geneontology.org/amigo/term/GO:0046579, PIK3CB  PIK3CG  PDGFRB  SRC
0.001205815,6,204,6.867046819,GO:0030323 respiratory tube development , http://amigo.geneontology.org/amigo/term/GO:0030323, FLT4  MAPK1  MAPK3  PDGFRB  PDGFRA  FGFR2
0.001205815,6,204,6.867046819,GO:0032640 tumor necrosis factor production , http://amigo.geneontology.org/amigo/term/GO:0032640, JAK2  AXL  PTAFR  TLR9  STAT3  SYK
0.001205815,6,204,6.867046819,GO:0032680 regulation of tumor necrosis factor production , http://amigo.geneontology.org/amigo/term/GO:0032680, JAK2  AXL  PTAFR  TLR9  STAT3  SYK
0.001205815,14,1102,2.966165414,GO:0045087 innate immune response , http://amigo.geneontology.org/amigo/term/GO:0045087, SYK  PTK2  LCK  SRC  JAK2  JAK1  TYRO3  JAK3  DRD2  AXL  PIK3CD  TLR9  IKBKB  PIK3CG
0.00122315,5,131,8.911434803,GO:0002040 sprouting angiogenesis , http://amigo.geneontology.org/amigo/term/GO:0002040, FLT4  ABL1  JAK1  PIK3CB  TEK
0.00122315,5,131,8.911434803,GO:1903557 positive regulation of tumor necrosis factor superfamily cytokine production , http://amigo.geneontology.org/amigo/term/GO:1903557, JAK2  PTAFR  TLR9  STAT3  SYK
0.001238587,3,29,24.15306122,GO:0097254 renal tubular secretion , http://amigo.geneontology.org/amigo/term/GO:0097254, DRD2  DRD3  ABCG2
0.001238587,13,972,3.122669438,GO:0098655 cation transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:0098655, DRD2  DRD3  SCN9A  SLC8A1  FKBP1A  MMP9  CTSS  TLR9  ABL1  PIK3CG  CDK5  LCK  CAPN1
0.001238587,3,29,24.15306122,GO:1903959 regulation of anion transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:1903959, PTAFR  GRM5  ABCB1
0.001252826,4,72,12.97108844,GO:0032922 circadian regulation of gene expression , http://amigo.geneontology.org/amigo/term/GO:0032922, SIRT1  NAMPT  DRD2  DRD3
0.001252826,8,387,4.826451511,GO:0042326 negative regulation of phosphorylation , http://amigo.geneontology.org/amigo/term/GO:0042326, SIRT1  ABL1  PIK3CB  ROCK1  DRD2  STAT3  PLK1  SLC8A1
0.001252826,4,72,12.97108844,GO:0055017 cardiac muscle tissue growth , http://amigo.geneontology.org/amigo/term/GO:0055017, PIM1  CDK1  MAPK11  FGFR2
0.001256438,5,132,8.843923933,GO:0031623 receptor internalization , http://amigo.geneontology.org/amigo/term/GO:0031623, DRD3  INSR  ACHE  DRD2  SYK
0.001256438,6,206,6.800376461,GO:0070302 regulation of stress-activated protein kinase signaling cascade , http://amigo.geneontology.org/amigo/term/GO:0070302, TLR9  TNIK  MAPK1  MAPK3  FLT4  EGFR
0.001262934,7,292,5.597113503,GO:0001666 response to hypoxia , http://amigo.geneontology.org/amigo/term/GO:0001666, PIK3CB  CCNA2  DRD2  SLC8A1  SRC  SIRT1  ROCK2
0.001269036,8,388,4.814012203,GO:0006887 exocytosis , http://amigo.geneontology.org/amigo/term/GO:0006887, SYK  DRD2  BRAF  CDK5  PTAFR  BACE1  PIK3CG  PIK3CD
0.001271979,6,207,6.767524401,GO:0006006 glucose metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006006, SIRT1  INSR  DGAT2  ACACB  CPT1A  SRC
0.001271979,14,1110,2.944787645,GO:0010629 negative regulation of gene expression , http://amigo.geneontology.org/amigo/term/GO:0010629, SIRT1  CDK2  AXL  STAT3  TLR9  ROCK1  ACACB  SMO  MERTK  CDK1  LGMN  EGFR  JAK3  ROCK2
0.001271979,2,6,77.82653061,GO:0016321 female meiosis chromosome segregation , http://amigo.geneontology.org/amigo/term/GO:0016321, TTK  PLK1
0.001271979,2,6,77.82653061,GO:0035022 positive regulation of Rac protein signal transduction , http://amigo.geneontology.org/amigo/term/GO:0035022, PIK3CB  PIK3CG
0.001271979,2,6,77.82653061,GO:0038110 interleukin-2-mediated signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0038110, JAK1  JAK3
0.001271979,2,6,77.82653061,GO:0046864 isoprenoid transport , http://amigo.geneontology.org/amigo/term/GO:0046864, SCARB1  ABCB1
0.001271979,2,6,77.82653061,GO:0046865 terpenoid transport , http://amigo.geneontology.org/amigo/term/GO:0046865, SCARB1  ABCB1
0.001271979,2,6,77.82653061,GO:0071352 cellular response to interleukin-2 , http://amigo.geneontology.org/amigo/term/GO:0071352, JAK1  JAK3
0.001271979,2,6,77.82653061,GO:0072103 glomerulus vasculature morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0072103, PDGFRA  PDGFRB
0.001271979,2,6,77.82653061,GO:0072104 glomerular capillary formation , http://amigo.geneontology.org/amigo/term/GO:0072104, PDGFRA  PDGFRB
0.001271979,2,6,77.82653061,GO:1903795 regulation of inorganic anion transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:1903795, PTAFR  GRM5
0.001271979,2,6,77.82653061,GO:1905203 regulation of connective tissue replacement , http://amigo.geneontology.org/amigo/term/GO:1905203, ROCK1  ROCK2
0.001277384,5,133,8.777428265,GO:0030101 natural killer cell activation , http://amigo.geneontology.org/amigo/term/GO:0030101, AXL  JAK2  TYRO3  MERTK  PIK3CD
0.001277384,5,133,8.777428265,GO:0051209 release of sequestered calcium ion into cytosol , http://amigo.geneontology.org/amigo/term/GO:0051209, FKBP1A  ABL1  SLC8A1  DRD2  LCK
0.001286854,4,73,12.79340229,GO:0022029 telencephalon cell migration , http://amigo.geneontology.org/amigo/term/GO:0022029, EGFR  DRD2  CDK5  CDK5R1
0.001286854,4,73,12.79340229,GO:0022617 extracellular matrix disassembly , http://amigo.geneontology.org/amigo/term/GO:0022617, CTSS  MMP9  CTSK  MMP1
0.001286854,4,73,12.79340229,GO:0032613 interleukin-10 production , http://amigo.geneontology.org/amigo/term/GO:0032613, TLR9  STAT3  SYK  JAK3
0.001286854,4,73,12.79340229,GO:0032653 regulation of interleukin-10 production , http://amigo.geneontology.org/amigo/term/GO:0032653, TLR9  STAT3  SYK  JAK3
0.001286854,4,73,12.79340229,GO:0035019 somatic stem cell population maintenance , http://amigo.geneontology.org/amigo/term/GO:0035019, SMO  RAF1  BRAF  STAT3
0.001291395,6,208,6.734988226,GO:0046578 regulation of Ras protein signal transduction , http://amigo.geneontology.org/amigo/term/GO:0046578, PIK3CB  PIK3CG  PDGFRB  SRC  ABL1  RAF1
0.001310875,5,134,8.711925069,GO:0051283 negative regulation of sequestering of calcium ion , http://amigo.geneontology.org/amigo/term/GO:0051283, FKBP1A  ABL1  SLC8A1  DRD2  LCK
0.001310875,5,134,8.711925069,GO:1901989 positive regulation of cell cycle phase transition , http://amigo.geneontology.org/amigo/term/GO:1901989, CDC25B  CCND1  CDK4  EGFR  CDK1
0.001314097,3,30,23.34795918,GO:0002092 positive regulation of receptor internalization , http://amigo.geneontology.org/amigo/term/GO:0002092, INSR  DRD2  SYK
0.001314097,3,30,23.34795918,GO:0002360 T cell lineage commitment , http://amigo.geneontology.org/amigo/term/GO:0002360, BRAF  STAT3  CTSL
0.001314097,3,30,23.34795918,GO:0010447 response to acidic pH , http://amigo.geneontology.org/amigo/term/GO:0010447, LGMN  CTSS  SRC
0.001314097,8,392,4.764889629,GO:0042692 muscle cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0042692, SIRT1  SMO  PDGFRA  CDK1  FGFR2  PDGFRB  SLC8A1  MAPK11
0.001314097,3,30,23.34795918,GO:0061437 renal system vasculature development , http://amigo.geneontology.org/amigo/term/GO:0061437, PDGFRA  PDGFRB  TEK
0.001314097,3,30,23.34795918,GO:0061440 kidney vasculature development , http://amigo.geneontology.org/amigo/term/GO:0061440, PDGFRA  PDGFRB  TEK
0.001314097,6,209,6.702763402,GO:0071706 tumor necrosis factor superfamily cytokine production , http://amigo.geneontology.org/amigo/term/GO:0071706, JAK2  AXL  PTAFR  TLR9  STAT3  SYK
0.001314097,6,209,6.702763402,GO:1903555 regulation of tumor necrosis factor superfamily cytokine production , http://amigo.geneontology.org/amigo/term/GO:1903555, JAK2  AXL  PTAFR  TLR9  STAT3  SYK
0.001314097,3,30,23.34795918,GO:1905523 positive regulation of macrophage migration , http://amigo.geneontology.org/amigo/term/GO:1905523, MAPK1  MAPK3  PTK2
0.001314097,3,30,23.34795918,GO:1990776 response to angiotensin , http://amigo.geneontology.org/amigo/term/GO:1990776, ROCK1  SRC  ROCK2
0.001340241,6,210,6.670845481,GO:0032388 positive regulation of intracellular transport , http://amigo.geneontology.org/amigo/term/GO:0032388, ERBB2  JAK2  SMO  CDK5  CDK1  CDK5R1
0.001383214,28,3365,1.942772235,GO:0022607 cellular component assembly , http://amigo.geneontology.org/amigo/term/GO:0022607, ROCK1  ROCK2  GABRA1  ACACB  FKBP1A  SIRT1  CDK2  RAF1  PLK1  MMP1  MAPK9  ABL1  PDGFRA  DRD2  BRAF  CDK5  PTK2  CDK1  SRC  SOAT1  IKBKB  TEK  TNIK  SYK  PDGFRB  CDK5R1  JAK2  ACHE
0.001384108,5,136,8.583808523,GO:0051282 regulation of sequestering of calcium ion , http://amigo.geneontology.org/amigo/term/GO:0051282, FKBP1A  ABL1  SLC8A1  DRD2  LCK
0.001400035,4,75,12.4522449,GO:0001885 endothelial cell development , http://amigo.geneontology.org/amigo/term/GO:0001885, FASN  ROCK1  ROCK2  IKBKB
0.001400035,4,75,12.4522449,GO:0048645 animal organ formation , http://amigo.geneontology.org/amigo/term/GO:0048645, PIM1  MAPK1  MAPK3  FGFR2
0.001425992,10,616,3.790253114,GO:0022407 regulation of cell-cell adhesion , http://amigo.geneontology.org/amigo/term/GO:0022407, SYK  JAK2  PTK2  LCK  ABL1  JAK3  ERBB2  PTAFR  JAK1  SRC
0.001433338,3,31,22.59479921,GO:0002029 desensitization of G protein-coupled receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0002029, DRD3  DRD2  GRM5
0.001433338,3,31,22.59479921,GO:0022401 negative adaptation of signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0022401, DRD3  DRD2  GRM5
0.001433338,3,31,22.59479921,GO:0090314 positive regulation of protein targeting to membrane , http://amigo.geneontology.org/amigo/term/GO:0090314, ERBB2  CDK5  CDK5R1
0.001433338,3,31,22.59479921,GO:0150117 positive regulation of cell-substrate junction organization , http://amigo.geneontology.org/amigo/term/GO:0150117, ROCK1  ABL1  TEK
0.001433338,3,31,22.59479921,GO:2000352 negative regulation of endothelial cell apoptotic process , http://amigo.geneontology.org/amigo/term/GO:2000352, ABL1  BRAF  TEK
0.001463201,5,138,8.459405501,GO:0002244 hematopoietic progenitor cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0002244, FLT4  FLT1  PDGFRA  BRAF  ABL1
0.001463201,6,214,6.54615678,GO:0042770 signal transduction in response to DNA damage , http://amigo.geneontology.org/amigo/term/GO:0042770, CDK1  SIRT1  ABL1  CCND1  PLK1  CDK2
0.001463201,6,214,6.54615678,GO:0051495 positive regulation of cytoskeleton organization , http://amigo.geneontology.org/amigo/term/GO:0051495, BRAF  ABL1  TEK  ROCK2  CDK5R1  CDK5
0.001468904,7,302,5.411778619,GO:0051321 meiotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0051321, CDC25B  TTK  CCNE1  CDK2  PLK1  INSR  CCNE2
0.001509486,5,139,8.398546469,GO:0007098 centrosome cycle , http://amigo.geneontology.org/amigo/term/GO:0007098, SIRT1  ROCK2  CDK2  PLK1  CDK1
0.001528909,4,77,12.12880997,GO:0055013 cardiac muscle cell development , http://amigo.geneontology.org/amigo/term/GO:0055013, PDGFRA  CDK1  PDGFRB  SLC8A1
0.001543585,13,1001,3.032202491,GO:0031175 neuron projection development , http://amigo.geneontology.org/amigo/term/GO:0031175, SMO  TNIK  CDK5  CDK5R1  JAK2  ABL1  ERBB2  DRD2  BRAF  RET  ROCK1  FGFR2  PTK2
0.00155189,5,140,8.338556851,GO:0002688 regulation of leukocyte chemotaxis , http://amigo.geneontology.org/amigo/term/GO:0002688, LGMN  PLA2G7  MAPK1  MAPK3  PTK2
0.00155189,7,305,5.358548009,GO:0036293 response to decreased oxygen levels , http://amigo.geneontology.org/amigo/term/GO:0036293, PIK3CB  CCNA2  DRD2  SLC8A1  SRC  SIRT1  ROCK2
0.00155189,5,140,8.338556851,GO:0051208 sequestering of calcium ion , http://amigo.geneontology.org/amigo/term/GO:0051208, FKBP1A  ABL1  SLC8A1  DRD2  LCK
0.001556755,3,32,21.88871173,GO:0010758 regulation of macrophage chemotaxis , http://amigo.geneontology.org/amigo/term/GO:0010758, MAPK1  MAPK3  PTK2
0.001556755,3,32,21.88871173,GO:0045907 positive regulation of vasoconstriction , http://amigo.geneontology.org/amigo/term/GO:0045907, TBXAS1  ABL1  FAAH
0.001592769,4,78,11.9733124,GO:0002218 activation of innate immune response , http://amigo.geneontology.org/amigo/term/GO:0002218, SYK  TLR9  IKBKB  SRC
0.001592769,4,78,11.9733124,GO:0032413 negative regulation of ion transmembrane transporter activity , http://amigo.geneontology.org/amigo/term/GO:0032413, DRD2  DRD3  MMP9  TLR9
0.001668732,4,79,11.82175149,GO:0051057 positive regulation of small GTPase mediated signal transduction , http://amigo.geneontology.org/amigo/term/GO:0051057, PIK3CB  PIK3CG  PDGFRB  SRC
0.001668732,4,79,11.82175149,GO:2000573 positive regulation of DNA biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:2000573, SRC  MAPK1  MAPK3  PDGFRB
0.001669109,6,220,6.367625232,GO:0072330 monocarboxylic acid biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0072330, SCD  LIPG  FASN  TBXAS1  ACACB  SIRT1
0.001677553,2,7,66.70845481,GO:0007195 adenylate cyclase-inhibiting dopamine receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0007195, DRD2  DRD3
0.001677553,2,7,66.70845481,GO:0035356 cellular triglyceride homeostasis , http://amigo.geneontology.org/amigo/term/GO:0035356, DGAT2  SIRT1
0.001677553,2,7,66.70845481,GO:0042473 outer ear morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0042473, MAPK1  MAPK3
0.001677553,2,7,66.70845481,GO:0060440 trachea formation , http://amigo.geneontology.org/amigo/term/GO:0060440, MAPK1  MAPK3
0.001677553,2,7,66.70845481,GO:1990962 xenobiotic transport across blood-brain barrier , http://amigo.geneontology.org/amigo/term/GO:1990962, ABCB1  ABCG2
0.001680539,3,33,21.22541744,GO:0001963 synaptic transmission dopaminergic , http://amigo.geneontology.org/amigo/term/GO:0001963, DRD2  DRD3  CDK5
0.001680539,3,33,21.22541744,GO:0023058 adaptation of signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0023058, DRD3  DRD2  GRM5
0.001680539,5,143,8.163622092,GO:0043280 positive regulation of cysteine-type endopeptidase activity involved in apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0043280, LCK  JAK2  SIRT1  SYK  RET
0.001680539,3,33,21.22541744,GO:0051481 negative regulation of cytosolic calcium ion concentration , http://amigo.geneontology.org/amigo/term/GO:0051481, DRD2  DRD3  SLC8A1
0.001680539,3,33,21.22541744,GO:0071353 cellular response to interleukin-4 , http://amigo.geneontology.org/amigo/term/GO:0071353, JAK3  CDK4  FASN
0.001729037,4,80,11.67397959,GO:0031663 lipopolysaccharide-mediated signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0031663, SCARB1  MAPK1  MAPK3  PTAFR
0.001731549,5,144,8.106930272,GO:2001235 positive regulation of apoptotic signaling pathway , http://amigo.geneontology.org/amigo/term/GO:2001235, MAPK9  SIRT1  JAK2  RET  LCK
0.001840709,7,315,5.188435374,GO:0051047 positive regulation of secretion , http://amigo.geneontology.org/amigo/term/GO:0051047, SYK  JAK2  DRD2  DRD3  CDK5  PTAFR  ACHE
0.001853301,6,225,6.226122449,GO:0060541 respiratory system development , http://amigo.geneontology.org/amigo/term/GO:0060541, FLT4  MAPK1  MAPK3  PDGFRB  PDGFRA  FGFR2
0.001854327,16,1449,2.578104534,GO:0030182 neuron differentiation , http://amigo.geneontology.org/amigo/term/GO:0030182, SMO  ERBB2  TNIK  CDK5  CDK5R1  JAK2  ABL1  CCND1  DRD2  BRAF  RET  STAT3  ROCK1  FGFR1  FGFR2  PTK2
0.001871451,9,525,4.002507289,GO:0007159 leukocyte cell-cell adhesion , http://amigo.geneontology.org/amigo/term/GO:0007159, SYK  JAK2  ROCK1  LCK  ABL1  JAK3  ERBB2  PTAFR  SRC
0.001885257,8,417,4.479224783,GO:0006869 lipid transport , http://amigo.geneontology.org/amigo/term/GO:0006869, ABCB1  SCARB1  LIPG  DRD2  DRD3  ABCG2  SYK  CPT1A
0.001885257,4,82,11.38924838,GO:0055006 cardiac cell development , http://amigo.geneontology.org/amigo/term/GO:0055006, PDGFRA  CDK1  PDGFRB  SLC8A1
0.001885257,4,82,11.38924838,GO:0097061 dendritic spine organization , http://amigo.geneontology.org/amigo/term/GO:0097061, LGMN  CDK5  CDK5R1  INSR
0.001887431,5,147,7.941482716,GO:0007266 Rho protein signal transduction , http://amigo.geneontology.org/amigo/term/GO:0007266, ROCK1  ROCK2  PDGFRB  ABL1  RAF1
0.001895932,7,317,5.155700766,GO:0097193 intrinsic apoptotic signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0097193, SRC  PIK3CB  SIRT1  JAK2  MMP9  LCK  ABL1
0.001922315,6,227,6.171266745,GO:0002064 epithelial cell development , http://amigo.geneontology.org/amigo/term/GO:0002064, SRC  ROCK1  SMO  FASN  ROCK2  IKBKB
0.001922315,13,1028,2.952562932,GO:0006082 organic acid metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006082, SCD  LIPG  CPT1A  FAAH  FASN  TBXAS1  DGAT2  ACACB  SIRT1  SYK  STAT3  ABCG2  INSR
0.001922315,6,227,6.171266745,GO:0017157 regulation of exocytosis , http://amigo.geneontology.org/amigo/term/GO:0017157, SYK  DRD2  BRAF  CDK5  PTAFR  BACE1
0.001924005,7,318,5.139487871,GO:0007249 I-kappaB kinase/NF-kappaB signaling , http://amigo.geneontology.org/amigo/term/GO:0007249, FKBP1A  TLR9  SIRT1  ABL1  IKBKB  ROCK1  ROCK2
0.001932963,5,148,7.887824049,GO:0008584 male gonad development , http://amigo.geneontology.org/amigo/term/GO:0008584, CCND1  PDGFRB  PDGFRA  INSR  TLR9
0.001932963,5,148,7.887824049,GO:1904019 epithelial cell apoptotic process , http://amigo.geneontology.org/amigo/term/GO:1904019, JAK2  ABL1  PIK3CG  BRAF  TEK
