Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,URL,Genes
0.000882719,7,249,6.368722414,GO:0010001 glial cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0010001, CDK5  ABL1  SMO  ERBB2  DRD1  MTOR  CDK1
0.000882719,6,173,7.857036571,GO:0031960 response to corticosteroid , http://amigo.geneontology.org/amigo/term/GO:0031960, JAK2  CCND1  IGF1R  SRD5A1  PTAFR  SSTR3
0.000882719,6,173,7.857036571,GO:0097553 calcium ion transmembrane import into cytosol , http://amigo.geneontology.org/amigo/term/GO:0097553, CACNA1B  SLC8A1  FKBP1A  DRD1  ABL1  LCK
0.000888903,3,22,30.89243924,GO:0044321 response to leptin , http://amigo.geneontology.org/amigo/term/GO:0044321, CCND1  SIRT1  CCNA2
0.000907632,6,174,7.811881188,GO:0050729 positive regulation of inflammatory response , http://amigo.geneontology.org/amigo/term/GO:0050729, BTK  JAK2  PIK3CG  MMP8  NPY5R  PLA2G2A
0.000934799,6,175,7.767241867,GO:0050806 positive regulation of synaptic transmission , http://amigo.geneontology.org/amigo/term/GO:0050806, ABL1  LGMN  BRAF  CDK5  DRD1  NTRK1
0.000940063,5,110,10.29747975,GO:1901796 regulation of signal transduction by p53 class mediator , http://amigo.geneontology.org/amigo/term/GO:1901796, SIRT1  BDKRB2  AURKA  AURKB  MTOR
0.000959043,6,176,7.723109811,GO:0006606 protein import into nucleus , http://amigo.geneontology.org/amigo/term/GO:0006606, JAK2  SMO  CDK1  DRD1  MMP12  SYK
0.000959043,6,176,7.723109811,GO:0034767 positive regulation of ion transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:0034767, CFTR  DRD1  ABL1  CDK5  PTAFR  ABCB1
0.000975578,5,111,10.20470966,GO:0006939 smooth muscle contraction , http://amigo.geneontology.org/amigo/term/GO:0006939, BDKRB2  CALCRL  PTAFR  DRD1  SLC8A1
0.000976457,4,59,15.35895284,GO:0031102 neuron projection regeneration , http://amigo.geneontology.org/amigo/term/GO:0031102, JAK2  IGF1R  BRAF  JUN
0.000976457,11,647,3.851607572,GO:0048514 blood vessel morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0048514, CALCRL  TEK  SIRT1  RAMP1  ABL1  PIK3CG  SMO  SYK  JUN  PIK3CD  ERBB2
0.000976457,4,59,15.35895284,GO:1904036 negative regulation of epithelial cell apoptotic process , http://amigo.geneontology.org/amigo/term/GO:1904036, ABL1  IGF1R  BRAF  TEK
0.000981499,8,341,5.314828257,GO:0070588 calcium ion transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:0070588, CACNA1B  SLC8A1  FKBP1A  DRD1  ABL1  PIK3CG  CDK5  LCK
0.000994227,12,764,3.558291431,GO:0007268 chemical synaptic transmission , http://amigo.geneontology.org/amigo/term/GO:0007268, CACNA1B  NPY5R  GRM5  GABRA5  DRD1  JAK2  ABL1  LGMN  BRAF  CDK5  NTRK1  RPS6KA3
0.000994227,3,23,29.54928971,GO:0045822 negative regulation of heart contraction , http://amigo.geneontology.org/amigo/term/GO:0045822, JAK2  GRK2  PIK3CG
0.000994227,7,255,6.218870122,GO:0051403 stress-activated MAPK cascade , http://amigo.geneontology.org/amigo/term/GO:0051403, MAPK9  IGF1R  TAOK3  MAPK11  MMP8  MAPKAPK2  EGFR
0.000994227,12,764,3.558291431,GO:0098916 anterograde trans-synaptic signaling , http://amigo.geneontology.org/amigo/term/GO:0098916, CACNA1B  NPY5R  GRM5  GABRA5  DRD1  JAK2  ABL1  LGMN  BRAF  CDK5  NTRK1  RPS6KA3
0.001001058,5,112,10.11359618,GO:2000106 regulation of leukocyte apoptotic process , http://amigo.geneontology.org/amigo/term/GO:2000106, AURKB  SIRT1  PIK3CD  RORC  BTK
0.001028982,4,60,15.1029703,GO:0044380 protein localization to cytoskeleton , http://amigo.geneontology.org/amigo/term/GO:0044380, AURKA  TTK  ABL1  CSNK1D
0.001028982,6,179,7.593672216,GO:0046890 regulation of lipid biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0046890, MTOR  DGAT2  SIRT1  CDK4  IGF1R  CAPN2
0.001031052,10,543,4.172091242,GO:0016570 histone modification , http://amigo.geneontology.org/amigo/term/GO:0016570, SIRT1  CDK2  CDK9  CCNA2  AURKA  CDK5  CDK1  AURKB  DRD1  BRD4
0.001045895,8,345,5.25320706,GO:0042063 gliogenesis , http://amigo.geneontology.org/amigo/term/GO:0042063, CDK5  ABL1  SMO  ERBB2  CDK5R1  DRD1  MTOR  CDK1
0.001055,6,180,7.551485149,GO:0051170 import into nucleus , http://amigo.geneontology.org/amigo/term/GO:0051170, JAK2  SMO  CDK1  DRD1  MMP12  SYK
0.001073863,11,656,3.798765395,GO:0048589 developmental growth , http://amigo.geneontology.org/amigo/term/GO:0048589, AURKA  LGMN  TNKS2  SMO  CDK4  CDK5  CDK1  MAPK11  MTOR  ABL1  INSR
0.001078688,7,259,6.122825796,GO:0032868 response to insulin , http://amigo.geneontology.org/amigo/term/GO:0032868, SLC2A1  SIRT1  INSR  CDK4  IGF1R  SRD5A1  MTOR
0.0010815,6,181,7.509764236,GO:0010594 regulation of endothelial cell migration , http://amigo.geneontology.org/amigo/term/GO:0010594, TEK  SIRT1  LGMN  ABL1  PIK3CG  PIK3CD
0.001082402,4,61,14.85538062,GO:1904705 regulation of vascular associated smooth muscle cell proliferation , http://amigo.geneontology.org/amigo/term/GO:1904705, CALCRL  JAK2  MMP9  JUN
0.001083182,12,773,3.516862424,GO:0099537 trans-synaptic signaling , http://amigo.geneontology.org/amigo/term/GO:0099537, CACNA1B  NPY5R  GRM5  GABRA5  DRD1  JAK2  ABL1  LGMN  BRAF  CDK5  NTRK1  RPS6KA3
0.001102625,6,182,7.468501795,GO:0032635 interleukin-6 production , http://amigo.geneontology.org/amigo/term/GO:0032635, BTK  MMP8  MAPKAPK2  CAPN2  PTAFR  SYK
0.001102625,6,182,7.468501795,GO:0032675 regulation of interleukin-6 production , http://amigo.geneontology.org/amigo/term/GO:0032675, BTK  MMP8  MAPKAPK2  CAPN2  PTAFR  SYK
0.001102625,3,24,28.31806931,GO:0043369 CD4-positive or CD8-positive alpha-beta T cell lineage commitment , http://amigo.geneontology.org/amigo/term/GO:0043369, BRAF  MTOR  CTSL
0.001102625,3,24,28.31806931,GO:0045932 negative regulation of muscle contraction , http://amigo.geneontology.org/amigo/term/GO:0045932, CALCRL  GRK2  PIK3CG
0.001141542,7,262,6.052717104,GO:0031098 stress-activated protein kinase signaling cascade , http://amigo.geneontology.org/amigo/term/GO:0031098, MAPK9  IGF1R  TAOK3  MAPK11  MMP8  MAPKAPK2  EGFR
0.001166512,7,263,6.02970297,GO:0003007 heart morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0003007, SMO  JUN  MTOR  NPY5R  INSR  FKBP1A  TEK
0.001167391,13,902,3.265054554,GO:0035239 tube morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0035239, CALCRL  TEK  SIRT1  RAMP1  ABL1  PIK3CG  SMO  EGFR  SYK  JUN  TGM2  PIK3CD  ERBB2
0.001198156,10,555,4.081883864,GO:0001525 angiogenesis , http://amigo.geneontology.org/amigo/term/GO:0001525, CALCRL  TEK  SIRT1  RAMP1  ABL1  PIK3CG  SYK  JUN  PIK3CD  ERBB2
0.001205725,4,63,14.38378124,GO:1990874 vascular associated smooth muscle cell proliferation , http://amigo.geneontology.org/amigo/term/GO:1990874, CALCRL  JAK2  MMP9  JUN
0.001211931,8,354,5.119650948,GO:0006936 muscle contraction , http://amigo.geneontology.org/amigo/term/GO:0006936, BDKRB2  CALCRL  PTAFR  SLC8A1  DRD1  MTOR  GRK2  PIK3CG
0.001222259,9,452,4.510842898,GO:0007409 axonogenesis , http://amigo.geneontology.org/amigo/term/GO:0007409, SMO  CDK5  CDK5R1  IGF1R  ERBB2  BRAF  CCKAR  NTRK1  ABL1
0.001223571,6,186,7.307888853,GO:0006109 regulation of carbohydrate metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006109, MTOR  SIRT1  INSR  DGAT2  PTAFR  RORC
0.001251645,11,670,3.719388207,GO:0050778 positive regulation of immune response , http://amigo.geneontology.org/amigo/term/GO:0050778, SYK  LCK  JAK2  BTK  SIRT1  ABL1  BRAF  PTAFR  TBK1  MMP12  PIK3CD
0.001277296,12,789,3.445544554,GO:0032989 cellular component morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0032989, SMO  TAOK3  CDK5  CDK5R1  AURKA  IGF1R  ERBB2  BRAF  CCKAR  WEE1  NTRK1  ABL1
0.001303876,2,5,90.61782178,GO:0002238 response to molecule of fungal origin , http://amigo.geneontology.org/amigo/term/GO:0002238, BTK  SYK
0.001303876,2,5,90.61782178,GO:0015757 galactose transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:0015757, SLC2A3  SLC2A2
0.001303876,2,5,90.61782178,GO:0098708 glucose import across plasma membrane , http://amigo.geneontology.org/amigo/term/GO:0098708, SLC2A3  SLC2A1
0.001311778,7,269,5.895211454,GO:0005996 monosaccharide metabolic process , http://amigo.geneontology.org/amigo/term/GO:0005996, SIRT1  INSR  DGAT2  PFKFB3  RORC  SLC2A3  SLC2A1
0.001314169,5,120,9.439356436,GO:1904035 regulation of epithelial cell apoptotic process , http://amigo.geneontology.org/amigo/term/GO:1904035, JAK2  ABL1  IGF1R  BRAF  TEK
0.001316066,6,189,7.191890618,GO:0060402 calcium ion transport into cytosol , http://amigo.geneontology.org/amigo/term/GO:0060402, CACNA1B  SLC8A1  FKBP1A  DRD1  ABL1  LCK
0.00136138,5,121,9.361345225,GO:0034502 protein localization to chromosome , http://amigo.geneontology.org/amigo/term/GO:0034502, TNKS2  TTK  CDK9  CDK1  AURKB
0.001362587,3,26,26.13975628,GO:0051446 positive regulation of meiotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0051446, CDC25B  CDC25C  INSR
0.001376292,16,1316,2.754341088,GO:0045944 positive regulation of transcription by RNA polymerase II , http://amigo.geneontology.org/amigo/term/GO:0045944, BRD4  NR1I2  THRB  JUN  SIRT1  CCNT1  CDK9  EGFR  TBK1  JAK2  SMO  RORB  SENP1  RPS6KA3  MMP12  ABL1
0.001404862,4,66,13.729973,GO:0051445 regulation of meiotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0051445, CDC25B  TTK  CDC25C  INSR
0.001404862,4,66,13.729973,GO:0071384 cellular response to corticosteroid stimulus , http://amigo.geneontology.org/amigo/term/GO:0071384, JAK2  IGF1R  SRD5A1  SSTR3
0.00144554,7,274,5.787634603,GO:0006898 receptor-mediated endocytosis , http://amigo.geneontology.org/amigo/term/GO:0006898, RAMP1  CALCRL  CTSL  EGFR  INSR  GRK2  SYK
0.00144554,7,274,5.787634603,GO:0045927 positive regulation of growth , http://amigo.geneontology.org/amigo/term/GO:0045927, MTOR  EGFR  SMO  CDK1  ERBB2  INSR  RPS6KA3
0.001452055,5,123,9.20912823,GO:0006821 chloride transport , http://amigo.geneontology.org/amigo/term/GO:0006821, CFTR  GABRA5  PTAFR  GRM5  ABCB1
0.001472678,10,572,3.960569134,GO:0048871 multicellular organismal homeostasis , http://amigo.geneontology.org/amigo/term/GO:0048871, GPR55  JAK2  SMO  SYK  ALK  DRD1  CFTR  SIRT1  SLC2A1  IGF1R
0.001489889,6,194,7.006532612,GO:0043405 regulation of MAP kinase activity , http://amigo.geneontology.org/amigo/term/GO:0043405, PIK3CG  ERBB2  EGFR  SYK  TAOK3  INSR
0.001504855,3,27,25.17161716,GO:0038095 Fc-epsilon receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0038095, BTK  MAPK9  SYK
0.001531701,7,277,5.72495264,GO:0050730 regulation of peptidyl-tyrosine phosphorylation , http://amigo.geneontology.org/amigo/term/GO:0050730, ABL1  JAK2  EGFR  SYK  GRM5  ALK  MTOR
0.001542655,8,369,4.911535056,GO:0010506 regulation of autophagy , http://amigo.geneontology.org/amigo/term/GO:0010506, MTOR  SIRT1  TBK1  CAPN1  CAPNS1  CDK5R1  ABL1  CDK5
0.001542655,4,68,13.32615026,GO:0010517 regulation of phospholipase activity , http://amigo.geneontology.org/amigo/term/GO:0010517, GPR55  PTAFR  ABL1  EGFR
0.001542655,4,68,13.32615026,GO:0019083 viral transcription , http://amigo.geneontology.org/amigo/term/GO:0019083, CCNT1  CDK9  BRD4  JUN
0.001542655,4,68,13.32615026,GO:0031100 animal organ regeneration , http://amigo.geneontology.org/amigo/term/GO:0031100, AURKA  CCND1  CCNA2  CDK1
0.001542655,4,68,13.32615026,GO:0040014 regulation of multicellular organism growth , http://amigo.geneontology.org/amigo/term/GO:0040014, LGMN  TNKS2  SMO  CDK4
0.001542655,5,125,9.061782178,GO:0042542 response to hydrogen peroxide , http://amigo.geneontology.org/amigo/term/GO:0042542, SIRT1  ABL1  CAPN2  CDK1  SLC8A1
0.00155101,6,196,6.935037381,GO:0010950 positive regulation of endopeptidase activity , http://amigo.geneontology.org/amigo/term/GO:0010950, LGMN  LCK  JAK2  SENP1  SIRT1  SYK
0.001626658,4,69,13.13301765,GO:0045576 mast cell activation , http://amigo.geneontology.org/amigo/term/GO:0045576, SYK  BTK  PIK3CG  PIK3CD
0.001648656,5,127,8.919076947,GO:0051702 biological process involved in interaction with symbiont , http://amigo.geneontology.org/amigo/term/GO:0051702, CCNT1  CDK9  BRD4  JUN  JAK2
0.0016495,3,28,24.27263083,GO:0032801 receptor catabolic process , http://amigo.geneontology.org/amigo/term/GO:0032801, CAPN1  LGMN  CDK5
0.00166211,8,374,4.845872823,GO:0010038 response to metal ion , http://amigo.geneontology.org/amigo/term/GO:0010038, LGMN  MMP9  BRAF  MAPK9  CCND1  CDK1  JUN  EGFR
0.001663253,14,1071,2.961366725,GO:0000902 cell morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0000902, SMO  TAOK3  CDK5  CDK5R1  AURKA  ABL1  IGF1R  ERBB2  EGFR  BRAF  CCKAR  WEE1  NTRK1  TEK
0.001686665,8,375,4.832950495,GO:1904062 regulation of cation transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:1904062, FKBP1A  MMP9  DRD1  ABL1  PIK3CG  CDK5  SLC8A1  CAPN1
0.001695687,5,128,8.849396658,GO:0051101 regulation of DNA binding , http://amigo.geneontology.org/amigo/term/GO:0051101, MMP9  JUN  JAK2  MMP8  SMO
0.001711503,8,376,4.820096903,GO:0032496 response to lipopolysaccharide , http://amigo.geneontology.org/amigo/term/GO:0032496, BTK  JAK2  ABL1  CDK4  MAPKAPK2  CAPN2  PTAFR  RPS6KA3
0.001748313,5,129,8.780796684,GO:0006690 icosanoid metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006690, SIRT1  SYK  MGLL  FAAH  MAPKAPK2
0.001748313,20,1936,2.340336306,GO:0044281 small molecule metabolic process , http://amigo.geneontology.org/amigo/term/GO:0044281, SOAT1  FAAH  PDE9A  FASN  MTOR  DGAT2  SIRT1  INSR  CFTR  MGLL  ICMT  SRD5A1  SYK  PTAFR  PFKFB3  RORC  SLC2A3  LGMN  SLC2A1  MAPKAPK2
0.001748313,10,587,3.859362086,GO:0051640 organelle localization , http://amigo.geneontology.org/amigo/term/GO:0051640, CCNB1  CDK5  SYK  AURKB  MTOR  CFTR  BTK  PIK3CG  CSNK1D  PIK3CD
0.001777626,9,480,4.247710396,GO:0010876 lipid localization , http://amigo.geneontology.org/amigo/term/GO:0010876, ABCB1  BDKRB2  CFTR  DGAT2  SIRT1  SYK  PLA2G2A  SOAT1  SLC2A1
0.001777626,4,71,12.76307349,GO:0015909 long-chain fatty acid transport , http://amigo.geneontology.org/amigo/term/GO:0015909, BDKRB2  SYK  PLA2G2A  SLC2A1
0.001777626,9,480,4.247710396,GO:1903829 positive regulation of protein localization , http://amigo.geneontology.org/amigo/term/GO:1903829, CDK9  ERBB2  EGFR  CFTR  JAK2  SMO  CDK5  CDK1  CDK5R1
0.001791631,3,29,23.43564356,GO:0006516 glycoprotein catabolic process , http://amigo.geneontology.org/amigo/term/GO:0006516, MMP12  BTK  CTSL
0.001791631,9,481,4.238879397,GO:0031667 response to nutrient levels , http://amigo.geneontology.org/amigo/term/GO:0031667, MTOR  SIRT1  CCND1  SLC2A1  IGF1R  SRD5A1  SLC8A1  NTRK1  SSTR3
0.001791631,3,29,23.43564356,GO:0048265 response to pain , http://amigo.geneontology.org/amigo/term/GO:0048265, CAPN2  NTRK1  MTOR
0.001791631,3,29,23.43564356,GO:0071549 cellular response to dexamethasone stimulus , http://amigo.geneontology.org/amigo/term/GO:0071549, JAK2  IGF1R  SRD5A1
0.001812665,2,6,75.51485149,GO:0007056 spindle assembly involved in female meiosis , http://amigo.geneontology.org/amigo/term/GO:0007056, AURKA  CCNB2
0.001812665,2,6,75.51485149,GO:0098704 carbohydrate import across plasma membrane , http://amigo.geneontology.org/amigo/term/GO:0098704, SLC2A3  SLC2A1
0.001812665,2,6,75.51485149,GO:0140271 hexose import across plasma membrane , http://amigo.geneontology.org/amigo/term/GO:0140271, SLC2A3  SLC2A1
0.001812665,2,6,75.51485149,GO:1905446 regulation of mitochondrial ATP synthesis coupled electron transport , http://amigo.geneontology.org/amigo/term/GO:1905446, CCNB1  CDK1
0.001815322,15,1218,2.789957567,GO:0034220 ion transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:0034220, CFTR  CACNA1B  SLC8A1  GABRA5  FKBP1A  MMP9  DRD1  ABL1  PIK3CG  CDK5  PTAFR  GRM5  ABCB1  LCK  CAPN1
0.001833463,5,131,8.64673872,GO:0046683 response to organophosphorus , http://amigo.geneontology.org/amigo/term/GO:0046683, CFTR  PIK3CG  SRD5A1  PTAFR  SLC8A1
0.001833463,5,131,8.64673872,GO:0071482 cellular response to light stimulus , http://amigo.geneontology.org/amigo/term/GO:0071482, MMP9  MMP3  AURKB  MMP1  SIRT1
0.001840115,6,204,6.663075131,GO:0032640 tumor necrosis factor production , http://amigo.geneontology.org/amigo/term/GO:0032640, MAPKAPK2  BTK  JAK2  MMP8  PTAFR  SYK
0.001840115,6,204,6.663075131,GO:0032680 regulation of tumor necrosis factor production , http://amigo.geneontology.org/amigo/term/GO:0032680, MAPKAPK2  BTK  JAK2  MMP8  PTAFR  SYK
0.0018441,10,593,3.820312891,GO:1903530 regulation of secretion by cell , http://amigo.geneontology.org/amigo/term/GO:1903530, CCKAR  SYK  CFTR  JAK2  BRAF  NPY5R  CDK5  PTAFR  DRD1  GRK2
0.00185777,25,2748,2.060994855,GO:0031324 negative regulation of cellular metabolic process , http://amigo.geneontology.org/amigo/term/GO:0031324, SIRT1  NR1I2  THRB  MTOR  FKBP1A  ABL1  CCND1  RORC  MMP3  MAPKAPK2  RPS6KA3  JUN  AURKB  DGAT2  PIK3CG  CDK2  SMO  CDK5  BDKRB2  MMP12  MMP9  TNKS2  CDK5R1  SLC8A1  RORB
0.001884015,5,132,8.581233123,GO:0031623 receptor internalization , http://amigo.geneontology.org/amigo/term/GO:0031623, RAMP1  CALCRL  INSR  GRK2  SYK
0.001924799,4,73,12.41340024,GO:0022029 telencephalon cell migration , http://amigo.geneontology.org/amigo/term/GO:0022029, EGFR  CDK5  CDK5R1  DRD1
0.001932477,5,133,8.516712574,GO:0001101 response to acid chemical , http://amigo.geneontology.org/amigo/term/GO:0001101, MTOR  IGF1R  EGFR  CAPN2  NTRK1
0.001932477,3,30,22.65445545,GO:0002360 T cell lineage commitment , http://amigo.geneontology.org/amigo/term/GO:0002360, BRAF  MTOR  CTSL
0.001932477,5,133,8.516712574,GO:0002444 myeloid leukocyte mediated immunity , http://amigo.geneontology.org/amigo/term/GO:0002444, SYK  BTK  PTAFR  PIK3CG  PIK3CD
0.001932477,5,133,8.516712574,GO:0051209 release of sequestered calcium ion into cytosol , http://amigo.geneontology.org/amigo/term/GO:0051209, FKBP1A  DRD1  ABL1  SLC8A1  LCK
0.001932477,3,30,22.65445545,GO:1903523 negative regulation of blood circulation , http://amigo.geneontology.org/amigo/term/GO:1903523, JAK2  GRK2  PIK3CG
0.001948058,8,386,4.695223927,GO:0015711 organic anion transport , http://amigo.geneontology.org/amigo/term/GO:0015711, CFTR  SLC2A3  SLC2A1  SLC2A2  BDKRB2  NPY5R  SYK  PLA2G2A
0.00199417,5,134,8.453155017,GO:0051283 negative regulation of sequestering of calcium ion , http://amigo.geneontology.org/amigo/term/GO:0051283, FKBP1A  DRD1  ABL1  SLC8A1  LCK
0.001996948,6,208,6.534939071,GO:0043393 regulation of protein binding , http://amigo.geneontology.org/amigo/term/GO:0043393, AURKA  FKBP1A  MMP9  AURKB  CDK5  ABL1
0.001996948,6,208,6.534939071,GO:0050851 antigen receptor-mediated signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0050851, SYK  LCK  BTK  ABL1  BRAF  PIK3CD
0.001996948,6,208,6.534939071,GO:0071248 cellular response to metal ion , http://amigo.geneontology.org/amigo/term/GO:0071248, LGMN  MMP9  BRAF  JUN  MAPK9  EGFR
0.002042363,6,209,6.50367142,GO:0071706 tumor necrosis factor superfamily cytokine production , http://amigo.geneontology.org/amigo/term/GO:0071706, MAPKAPK2  BTK  JAK2  MMP8  PTAFR  SYK
0.002042363,6,209,6.50367142,GO:1903555 regulation of tumor necrosis factor superfamily cytokine production , http://amigo.geneontology.org/amigo/term/GO:1903555, MAPKAPK2  BTK  JAK2  MMP8  PTAFR  SYK
0.002065054,7,295,5.375633496,GO:0071216 cellular response to biotic stimulus , http://amigo.geneontology.org/amigo/term/GO:0071216, BTK  JAK2  ABL1  CDK4  CAPN2  SYK  PTAFR
0.002082343,4,75,12.08237624,GO:0010660 regulation of muscle cell apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0010660, SIRT1  JAK2  IGF1R  CAPN2
0.002082343,6,210,6.472701556,GO:0032388 positive regulation of intracellular transport , http://amigo.geneontology.org/amigo/term/GO:0032388, ERBB2  JAK2  SMO  CDK5  CDK1  CDK5R1
0.002082343,4,75,12.08237624,GO:0061900 glial cell activation , http://amigo.geneontology.org/amigo/term/GO:0061900, JAK2  MMP8  SMO  JUN
0.002083243,3,31,21.92366656,GO:0090314 positive regulation of protein targeting to membrane , http://amigo.geneontology.org/amigo/term/GO:0090314, ERBB2  CDK5  CDK5R1
0.002083243,3,31,21.92366656,GO:2000352 negative regulation of endothelial cell apoptotic process , http://amigo.geneontology.org/amigo/term/GO:2000352, ABL1  BRAF  TEK
0.002095737,5,136,8.328843914,GO:0051282 regulation of sequestering of calcium ion , http://amigo.geneontology.org/amigo/term/GO:0051282, FKBP1A  DRD1  ABL1  SLC8A1  LCK
0.002112905,8,392,4.623358254,GO:0042692 muscle cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0042692, SIRT1  SMO  CAPN2  CDK1  MTOR  CDK9  SLC8A1  MAPK11
0.002119153,6,211,6.442025245,GO:0060401 cytosolic calcium ion transport , http://amigo.geneontology.org/amigo/term/GO:0060401, CACNA1B  SLC8A1  FKBP1A  DRD1  ABL1  LCK
0.002170564,4,76,11.9233976,GO:0021885 forebrain cell migration , http://amigo.geneontology.org/amigo/term/GO:0021885, EGFR  CDK5  CDK5R1  DRD1
